EQ,Year,Month,Type,Duration,Cleaning,Model,Prediction,Correct Prediction
4285,2019,1,LP,19,Raw,KMs,HB,False
4286,2019,1,LP,15,Raw,KMs,HB,False
4287,2019,1,LP,22,Raw,KMs,HB,False
4288,2019,1,LP,18,Raw,KMs,HB,False
4289,2019,1,LP,28,Raw,KMs,HB,False
4290,2019,1,REGIONAL,592,Raw,KMs,REGIONAL,True
4291,2019,1,LP,30,Raw,KMs,HB,False
4292,2019,1,LP,35,Raw,KMs,HB,False
4293,2019,1,LP,24,Raw,KMs,HB,False
4294,2019,1,LP,30,Raw,KMs,HB,False
4295,2019,1,LP,23,Raw,KMs,HB,False
4296,2019,1,LP,32,Raw,KMs,VT,False
4297,2019,1,LP,21,Raw,KMs,HB,False
4298,2019,1,LP,21,Raw,KMs,HB,False
4299,2019,1,LP,36,Raw,KMs,HB,False
4300,2019,1,HB,27,Raw,KMs,HB,True
4301,2019,1,LP,39,Raw,KMs,HB,False
4302,2019,1,LP,22,Raw,KMs,HB,False
4303,2019,1,LP,23,Raw,KMs,HB,False
4304,2019,1,LP,39,Raw,KMs,VT,False
4305,2019,1,LP,24,Raw,KMs,HB,False
4306,2019,1,LP,36,Raw,KMs,HB,False
4307,2019,1,LP,38,Raw,KMs,VT,False
4308,2019,1,LP,33,Raw,KMs,HB,False
4309,2019,1,LP,22,Raw,KMs,HB,False
4310,2019,1,VT,22,Raw,KMs,HB,False
4311,2019,1,LP,24,Raw,KMs,HB,False
4312,2019,1,LP,19,Raw,KMs,HB,False
4313,2019,1,LP,19,Raw,KMs,HB,False
4314,2019,1,LP,26,Raw,KMs,HB,False
4315,2019,1,LP,13,Raw,KMs,HB,False
4316,2019,1,LP,20,Raw,KMs,HB,False
4317,2019,1,LP,17,Raw,KMs,HB,False
4318,2019,1,LP,31,Raw,KMs,HB,False
4319,2019,1,VT,27,Raw,KMs,HB,False
4320,2019,1,LP,23,Raw,KMs,HB,False
4321,2019,1,LP,37,Raw,KMs,HB,False
4322,2019,1,LP,29,Raw,KMs,HB,False
4323,2019,1,LP,22,Raw,KMs,HB,False
4324,2019,1,LP,29,Raw,KMs,HB,False
4325,2019,1,LP,19,Raw,KMs,HB,False
4326,2019,1,LP,18,Raw,KMs,HB,False
4327,2019,1,LP,23,Raw,KMs,HB,False
4328,2019,1,LP,25,Raw,KMs,HB,False
4329,2019,1,LP,26,Raw,KMs,HB,False
4330,2019,1,LP,23,Raw,KMs,HB,False
4331,2019,1,LP,26,Raw,KMs,HB,False
4332,2019,1,LP,23,Raw,KMs,HB,False
4333,2019,1,LP,25,Raw,KMs,HB,False
4334,2019,1,LP,27,Raw,KMs,HB,False
4335,2019,1,VT,26,Raw,KMs,HB,False
4336,2019,1,LP,36,Raw,KMs,HB,False
4337,2019,1,LP,17,Raw,KMs,HB,False
4338,2019,1,LP,36,Raw,KMs,HB,False
4339,2019,1,LP,16,Raw,KMs,HB,False
4340,2019,1,LP,22,Raw,KMs,HB,False
4341,2019,1,VT,26,Raw,KMs,HB,False
4342,2019,1,LP,37,Raw,KMs,HB,False
4343,2019,1,LP,19,Raw,KMs,HB,False
4344,2019,1,VT,28,Raw,KMs,HB,False
4345,2019,1,LP,41,Raw,KMs,HB,False
4346,2019,1,LP,15,Raw,KMs,HB,False
4347,2019,1,LP,14,Raw,KMs,HB,False
4348,2019,1,LP,27,Raw,KMs,HB,False
4349,2019,1,LP,36,Raw,KMs,HB,False
4350,2019,1,LP,19,Raw,KMs,HB,False
4351,2019,1,LP,15,Raw,KMs,HB,False
4352,2019,1,LP,25,Raw,KMs,HB,False
4353,2019,1,LP,15,Raw,KMs,HB,False
4354,2019,1,LP,24,Raw,KMs,HB,False
4355,2019,1,LP,26,Raw,KMs,HB,False
4356,2019,1,LP,26,Raw,KMs,HB,False
4357,2019,1,LP,21,Raw,KMs,HB,False
4358,2019,1,LP,28,Raw,KMs,HB,False
4359,2019,1,LP,18,Raw,KMs,HB,False
4360,2019,1,LP,15,Raw,KMs,HB,False
4361,2019,1,LP,33,Raw,KMs,HB,False
4362,2019,1,LP,21,Raw,KMs,HB,False
4363,2019,1,LP,30,Raw,KMs,VT,False
4364,2019,1,LP,23,Raw,KMs,HB,False
4365,2019,1,LP,42,Raw,KMs,VT,False
4366,2019,1,LP,52,Raw,KMs,VT,False
4367,2019,1,LP,38,Raw,KMs,HB,False
4368,2019,1,LP,21,Raw,KMs,HB,False
4369,2019,1,LP,17,Raw,KMs,HB,False
4370,2019,1,LP,26,Raw,KMs,HB,False
4371,2019,1,LP,19,Raw,KMs,VT,False
4372,2019,1,LP,19,Raw,KMs,HB,False
4373,2019,1,LP,35,Raw,KMs,VT,False
4374,2019,1,REGIONAL,51,Raw,KMs,HB,False
4375,2019,1,LP,32,Raw,KMs,HB,False
4376,2019,1,LP,28,Raw,KMs,HB,False
4377,2019,1,LP,15,Raw,KMs,HB,False
4378,2019,1,LP,18,Raw,KMs,HB,False
4379,2019,1,VT,25,Raw,KMs,HB,False
4380,2019,1,LP,32,Raw,KMs,HB,False
4381,2019,1,LP,21,Raw,KMs,HB,False
4382,2019,1,LP,18,Raw,KMs,HB,False
4383,2019,1,LP,36,Raw,KMs,HB,False
4384,2019,1,VT,27,Raw,KMs,HB,False
4385,2019,1,LP,23,Raw,KMs,HB,False
4386,2019,1,LP,14,Raw,KMs,HB,False
4387,2019,1,REGIONAL,216,Raw,KMs,ICEQUAKE,False
4388,2019,1,LP,17,Raw,KMs,HB,False
4389,2019,1,LP,22,Raw,KMs,HB,False
4390,2019,1,REGIONAL,48,Raw,KMs,HB,False
4391,2019,1,REGIONAL,27,Raw,KMs,HB,False
4392,2019,1,LP,33,Raw,KMs,HB,False
4393,2019,1,LP,26,Raw,KMs,HB,False
4394,2019,1,LP,55,Raw,KMs,VT,False
4395,2019,1,LP,29,Raw,KMs,HB,False
4396,2019,1,VT,34,Raw,KMs,HB,False
4397,2019,1,LP,40,Raw,KMs,VT,False
4398,2019,1,LP,23,Raw,KMs,HB,False
4399,2019,1,LP,30,Raw,KMs,HB,False
4400,2019,1,LP,70,Raw,KMs,HB,False
4401,2019,1,LP,28,Raw,KMs,HB,False
4402,2019,1,LP,21,Raw,KMs,VT,False
4403,2019,1,LP,25,Raw,KMs,HB,False
4404,2019,1,LP,21,Raw,KMs,VT,False
4405,2019,1,LP,23,Raw,KMs,HB,False
4406,2019,1,LP,19,Raw,KMs,HB,False
4407,2019,1,LP,25,Raw,KMs,HB,False
4408,2019,1,REGIONAL,29,Raw,KMs,HB,False
4409,2019,1,LP,26,Raw,KMs,HB,False
4410,2019,1,LP,30,Raw,KMs,VT,False
4411,2019,1,LP,34,Raw,KMs,HB,False
4412,2019,1,LP,15,Raw,KMs,HB,False
4413,2019,1,LP,30,Raw,KMs,HB,False
4414,2019,1,LP,28,Raw,KMs,HB,False
4415,2019,1,LP,23,Raw,KMs,VT,False
4416,2019,1,LP,27,Raw,KMs,HB,False
4417,2019,1,VT,17,Raw,KMs,HB,False
4418,2019,1,VT,23,Raw,KMs,VT,True
4419,2019,1,LP,24,Raw,KMs,HB,False
4420,2019,1,LP,20,Raw,KMs,HB,False
4421,2019,1,LP,41,Raw,KMs,HB,False
4422,2019,1,VT,23,Raw,KMs,HB,False
4423,2019,1,LP,19,Raw,KMs,HB,False
4424,2019,1,LP,25,Raw,KMs,HB,False
4425,2019,1,LP,37,Raw,KMs,HB,False
4426,2019,1,VT,41,Raw,KMs,HB,False
4427,2019,1,LP,43,Raw,KMs,VT,False
4428,2019,1,VT,28,Raw,KMs,HB,False
4429,2019,1,LP,29,Raw,KMs,HB,False
4430,2019,1,LP,51,Raw,KMs,VT,False
4431,2019,1,VT,22,Raw,KMs,HB,False
4432,2019,1,LP,26,Raw,KMs,HB,False
4433,2019,1,LP,25,Raw,KMs,HB,False
4434,2019,1,LP,23,Raw,KMs,HB,False
4435,2019,1,LP,31,Raw,KMs,HB,False
4436,2019,1,LP,24,Raw,KMs,HB,False
4437,2019,1,LP,22,Raw,KMs,HB,False
4438,2019,1,LP,23,Raw,KMs,HB,False
4439,2019,1,LP,22,Raw,KMs,HB,False
4440,2019,1,ICEQUAKE,23,Raw,KMs,HB,False
4441,2019,1,LP,21,Raw,KMs,HB,False
4442,2019,1,LP,23,Raw,KMs,HB,False
4443,2019,1,LP,34,Raw,KMs,VT,False
4444,2019,1,LP,26,Raw,KMs,HB,False
4445,2019,1,LP,27,Raw,KMs,HB,False
4446,2019,1,LP,34,Raw,KMs,HB,False
4447,2019,1,LP,21,Raw,KMs,HB,False
4448,2019,1,LP,23,Raw,KMs,HB,False
4449,2019,1,HB,23,Raw,KMs,HB,True
4450,2019,1,LP,27,Raw,KMs,HB,False
4451,2019,1,LP,22,Raw,KMs,HB,False
4452,2019,1,LP,20,Raw,KMs,HB,False
4453,2019,1,LP,30,Raw,KMs,HB,False
4454,2019,1,LP,31,Raw,KMs,HB,False
4455,2019,1,VT,34,Raw,KMs,HB,False
4456,2019,1,LP,21,Raw,KMs,HB,False
4457,2019,1,LP,24,Raw,KMs,HB,False
4458,2019,1,VT,30,Raw,KMs,HB,False
4459,2019,1,LP,28,Raw,KMs,HB,False
4460,2019,1,LP,20,Raw,KMs,HB,False
4461,2019,1,LP,24,Raw,KMs,HB,False
4462,2019,1,LP,30,Raw,KMs,HB,False
4463,2019,1,VT,19,Raw,KMs,HB,False
4464,2019,1,LP,18,Raw,KMs,HB,False
4465,2019,1,LP,22,Raw,KMs,HB,False
4466,2019,1,LP,26,Raw,KMs,HB,False
4467,2019,1,LP,26,Raw,KMs,HB,False
4468,2019,1,LP,36,Raw,KMs,HB,False
4469,2019,1,LP,28,Raw,KMs,HB,False
4470,2019,1,LP,42,Raw,KMs,HB,False
4471,2019,1,LP,27,Raw,KMs,VT,False
4472,2019,1,VT,50,Raw,KMs,HB,False
4473,2019,1,LP,29,Raw,KMs,HB,False
4474,2019,1,LP,16,Raw,KMs,HB,False
4475,2019,1,LP,19,Raw,KMs,HB,False
4476,2019,1,LP,23,Raw,KMs,HB,False
4477,2019,1,LP,21,Raw,KMs,HB,False
4478,2019,1,LP,20,Raw,KMs,HB,False
4479,2019,1,LP,25,Raw,KMs,HB,False
4480,2019,1,VT,22,Raw,KMs,HB,False
4481,2019,1,LP,27,Raw,KMs,HB,False
4482,2019,1,LP,23,Raw,KMs,HB,False
4483,2019,1,LP,34,Raw,KMs,HB,False
4484,2019,1,LP,23,Raw,KMs,HB,False
4485,2019,1,LP,30,Raw,KMs,HB,False
4486,2019,1,LP,35,Raw,KMs,HB,False
4487,2019,1,LP,23,Raw,KMs,HB,False
4488,2019,1,LP,25,Raw,KMs,HB,False
4489,2019,1,LP,37,Raw,KMs,HB,False
4490,2019,1,LP,26,Raw,KMs,HB,False
4491,2019,1,LP,20,Raw,KMs,HB,False
4492,2019,1,LP,17,Raw,KMs,HB,False
4493,2019,1,LP,21,Raw,KMs,HB,False
4494,2019,1,LP,32,Raw,KMs,HB,False
4495,2019,1,LP,21,Raw,KMs,HB,False
4496,2019,1,VT,16,Raw,KMs,HB,False
4497,2019,1,LP,23,Raw,KMs,HB,False
4498,2019,1,LP,21,Raw,KMs,HB,False
4499,2019,1,LP,44,Raw,KMs,HB,False
4500,2019,1,LP,24,Raw,KMs,HB,False
4501,2019,1,LP,26,Raw,KMs,HB,False
4502,2019,1,LP,17,Raw,KMs,HB,False
4503,2019,1,LP,36,Raw,KMs,VT,False
4504,2019,1,LP,24,Raw,KMs,HB,False
4505,2019,1,LP,23,Raw,KMs,HB,False
4506,2019,1,LP,36,Raw,KMs,HB,False
4507,2019,1,LP,38,Raw,KMs,HB,False
4508,2019,1,VT,21,Raw,KMs,HB,False
4509,2019,1,LP,37,Raw,KMs,HB,False
4510,2019,1,LP,41,Raw,KMs,HB,False
4511,2019,1,LP,28,Raw,KMs,HB,False
4512,2019,1,LP,19,Raw,KMs,HB,False
4513,2019,1,LP,25,Raw,KMs,HB,False
4514,2019,1,LP,46,Raw,KMs,HB,False
4515,2019,1,LP,45,Raw,KMs,HB,False
4516,2019,2,VT,22,Raw,KMs,HB,False
4517,2019,2,VT,33,Raw,KMs,VT,True
4518,2019,2,LP,24,Raw,KMs,HB,False
4519,2019,2,LP,30,Raw,KMs,HB,False
4520,2019,2,ICEQUAKE,15,Raw,KMs,HB,False
4521,2019,2,LP,19,Raw,KMs,HB,False
4522,2019,2,ICEQUAKE,19,Raw,KMs,HB,False
4523,2019,2,LP,24,Raw,KMs,HB,False
4524,2019,2,LP,25,Raw,KMs,HB,False
4525,2019,2,LP,22,Raw,KMs,HB,False
4526,2019,2,LP,13,Raw,KMs,HB,False
4527,2019,2,LP,19,Raw,KMs,HB,False
4528,2019,2,REGIONAL,80,Raw,KMs,LP,False
4529,2019,2,LP,35,Raw,KMs,HB,False
4530,2019,2,VT,25,Raw,KMs,HB,False
4531,2019,2,REGIONAL,116,Raw,KMs,VT,False
4532,2019,2,ICEQUAKE,36,Raw,KMs,HB,False
4533,2019,2,LP,23,Raw,KMs,HB,False
4534,2019,2,LP,21,Raw,KMs,HB,False
4535,2019,2,LP,27,Raw,KMs,HB,False
4536,2019,2,LP,28,Raw,KMs,HB,False
4537,2019,2,LP,26,Raw,KMs,HB,False
4538,2019,2,ICEQUAKE,20,Raw,KMs,HB,False
4539,2019,2,LP,22,Raw,KMs,VT,False
4540,2019,2,LP,41,Raw,KMs,HB,False
4541,2019,2,LP,35,Raw,KMs,VT,False
4542,2019,2,LP,30,Raw,KMs,HB,False
4543,2019,2,HB,40,Raw,KMs,HB,True
4544,2019,2,LP,25,Raw,KMs,HB,False
4545,2019,2,ICEQUAKE,26,Raw,KMs,VT,False
4546,2019,2,LP,27,Raw,KMs,HB,False
4547,2019,2,LP,30,Raw,KMs,HB,False
4548,2019,2,LP,29,Raw,KMs,HB,False
4549,2019,2,LP,16,Raw,KMs,HB,False
4550,2019,2,LP,20,Raw,KMs,HB,False
4551,2019,2,LP,26,Raw,KMs,HB,False
4552,2019,2,LP,27,Raw,KMs,HB,False
4553,2019,2,LP,17,Raw,KMs,HB,False
4554,2019,2,HB,47,Raw,KMs,HB,True
4555,2019,2,LP,24,Raw,KMs,HB,False
4556,2019,2,LP,16,Raw,KMs,HB,False
4557,2019,2,LP,17,Raw,KMs,HB,False
4558,2019,2,LP,15,Raw,KMs,HB,False
4559,2019,2,LP,22,Raw,KMs,HB,False
4560,2019,2,LP,25,Raw,KMs,HB,False
4561,2019,2,LP,40,Raw,KMs,HB,False
4562,2019,2,LP,43,Raw,KMs,HB,False
4563,2019,2,LP,21,Raw,KMs,HB,False
4564,2019,2,LP,24,Raw,KMs,HB,False
4565,2019,2,LP,39,Raw,KMs,VT,False
4566,2019,2,LP,51,Raw,KMs,HB,False
4567,2019,2,ICEQUAKE,22,Raw,KMs,HB,False
4568,2019,2,LP,33,Raw,KMs,VT,False
4569,2019,2,LP,25,Raw,KMs,HB,False
4570,2019,2,LP,26,Raw,KMs,HB,False
4571,2019,2,LP,26,Raw,KMs,HB,False
4572,2019,2,VT,37,Raw,KMs,HB,False
4573,2019,2,LP,29,Raw,KMs,HB,False
4574,2019,2,REGIONAL,49,Raw,KMs,HB,False
4575,2019,2,LP,22,Raw,KMs,HB,False
4576,2019,2,LP,20,Raw,KMs,HB,False
4577,2019,2,LP,25,Raw,KMs,HB,False
4578,2019,2,LP,19,Raw,KMs,HB,False
4579,2019,2,REGIONAL,54,Raw,KMs,HB,False
4580,2019,2,LP,28,Raw,KMs,HB,False
4581,2019,2,REGIONAL,120,Raw,KMs,LP,False
4582,2019,2,LP,23,Raw,KMs,HB,False
4583,2019,2,LP,29,Raw,KMs,HB,False
4584,2019,2,REGIONAL,117,Raw,KMs,VT,False
4585,2019,2,LP,26,Raw,KMs,HB,False
4586,2019,2,LP,19,Raw,KMs,HB,False
4587,2019,2,LP,31,Raw,KMs,VT,False
4588,2019,2,LP,18,Raw,KMs,HB,False
4589,2019,2,LP,29,Raw,KMs,HB,False
4590,2019,2,LP,24,Raw,KMs,HB,False
4591,2019,2,LP,21,Raw,KMs,VT,False
4592,2019,2,LP,32,Raw,KMs,HB,False
4593,2019,2,LP,21,Raw,KMs,HB,False
4594,2019,2,LP,28,Raw,KMs,HB,False
4595,2019,2,LP,29,Raw,KMs,HB,False
4596,2019,2,LP,14,Raw,KMs,HB,False
4597,2019,2,LP,23,Raw,KMs,HB,False
4598,2019,2,LP,25,Raw,KMs,HB,False
4599,2019,2,LP,30,Raw,KMs,HB,False
4600,2019,2,LP,22,Raw,KMs,HB,False
4601,2019,2,REGIONAL,162,Raw,KMs,LP,False
4602,2019,2,LP,29,Raw,KMs,HB,False
4603,2019,2,LP,18,Raw,KMs,HB,False
4604,2019,2,LP,30,Raw,KMs,HB,False
4605,2019,2,LP,24,Raw,KMs,HB,False
4606,2019,2,LP,20,Raw,KMs,HB,False
4607,2019,2,LP,40,Raw,KMs,HB,False
4608,2019,2,LP,23,Raw,KMs,HB,False
4609,2019,2,LP,18,Raw,KMs,HB,False
4610,2019,2,LP,26,Raw,KMs,HB,False
4611,2019,2,LP,39,Raw,KMs,HB,False
4612,2019,2,VT,26,Raw,KMs,HB,False
4613,2019,2,LP,28,Raw,KMs,HB,False
4614,2019,2,VT,44,Raw,KMs,HB,False
4615,2019,2,LP,35,Raw,KMs,HB,False
4616,2019,2,LP,45,Raw,KMs,HB,False
4617,2019,2,LP,45,Raw,KMs,HB,False
4618,2019,2,LP,36,Raw,KMs,HB,False
4619,2019,2,LP,42,Raw,KMs,HB,False
4620,2019,2,LP,43,Raw,KMs,HB,False
4621,2019,2,LP,26,Raw,KMs,HB,False
4622,2019,2,LP,17,Raw,KMs,HB,False
4623,2019,2,LP,28,Raw,KMs,HB,False
4624,2019,2,LP,20,Raw,KMs,HB,False
4625,2019,2,LP,21,Raw,KMs,HB,False
4626,2019,2,LP,16,Raw,KMs,HB,False
4627,2019,2,VT,38,Raw,KMs,HB,False
4628,2019,2,LP,22,Raw,KMs,HB,False
4629,2019,2,REGIONAL,124,Raw,KMs,VT,False
4630,2019,2,LP,21,Raw,KMs,HB,False
4631,2019,2,LP,18,Raw,KMs,HB,False
4632,2019,2,LP,24,Raw,KMs,HB,False
4633,2019,2,LP,25,Raw,KMs,HB,False
4634,2019,2,LP,27,Raw,KMs,HB,False
4635,2019,2,LP,40,Raw,KMs,HB,False
4636,2019,2,LP,28,Raw,KMs,HB,False
4637,2019,2,LP,53,Raw,KMs,VT,False
4638,2019,2,REGIONAL,31,Raw,KMs,HB,False
4639,2019,2,VT,36,Raw,KMs,VT,True
4640,2019,2,LP,26,Raw,KMs,HB,False
4641,2019,2,LP,23,Raw,KMs,HB,False
4642,2019,2,LP,25,Raw,KMs,HB,False
4643,2019,2,HB,43,Raw,KMs,VT,False
4644,2019,2,LP,27,Raw,KMs,HB,False
4645,2019,2,LP,36,Raw,KMs,HB,False
4646,2019,2,LP,30,Raw,KMs,HB,False
4647,2019,2,LP,44,Raw,KMs,HB,False
4648,2019,2,LP,24,Raw,KMs,HB,False
4649,2019,2,LP,20,Raw,KMs,HB,False
4650,2019,2,LP,18,Raw,KMs,HB,False
4651,2019,2,LP,24,Raw,KMs,HB,False
4652,2019,2,LP,26,Raw,KMs,HB,False
4653,2019,2,LP,31,Raw,KMs,HB,False
4654,2019,2,LP,23,Raw,KMs,HB,False
4655,2019,2,LP,57,Raw,KMs,VT,False
4656,2019,2,LP,42,Raw,KMs,HB,False
4657,2019,2,LP,23,Raw,KMs,HB,False
4658,2019,2,LP,22,Raw,KMs,HB,False
4659,2019,2,LP,31,Raw,KMs,HB,False
4660,2019,2,LP,25,Raw,KMs,HB,False
4661,2019,2,LP,23,Raw,KMs,VT,False
4662,2019,2,REGIONAL,790,Raw,KMs,ICEQUAKE,False
4663,2019,2,REGIONAL,234,Raw,KMs,LP,False
4664,2019,2,LP,24,Raw,KMs,HB,False
4665,2019,2,LP,32,Raw,KMs,VT,False
4666,2019,2,LP,24,Raw,KMs,HB,False
4667,2019,2,LP,21,Raw,KMs,HB,False
4668,2019,2,LP,70,Raw,KMs,HB,False
4669,2019,2,LP,60,Raw,KMs,VT,False
4670,2019,2,HB,33,Raw,KMs,HB,True
4671,2019,2,LP,30,Raw,KMs,HB,False
4672,2019,2,LP,18,Raw,KMs,HB,False
4673,2019,2,VT,28,Raw,KMs,VT,True
4674,2019,2,REGIONAL,31,Raw,KMs,HB,False
4675,2019,2,REGIONAL,24,Raw,KMs,HB,False
4676,2019,2,LP,21,Raw,KMs,HB,False
4677,2019,2,LP,26,Raw,KMs,HB,False
4678,2019,2,LP,35,Raw,KMs,HB,False
4679,2019,2,LP,26,Raw,KMs,HB,False
4680,2019,2,LP,31,Raw,KMs,HB,False
4681,2019,2,LP,20,Raw,KMs,VT,False
4682,2019,2,LP,33,Raw,KMs,HB,False
4683,2019,2,LP,28,Raw,KMs,HB,False
4684,2019,2,LP,20,Raw,KMs,HB,False
4685,2019,2,LP,34,Raw,KMs,HB,False
4686,2019,2,LP,41,Raw,KMs,HB,False
4687,2019,2,LP,22,Raw,KMs,HB,False
4688,2019,2,LP,28,Raw,KMs,HB,False
4689,2019,2,LP,26,Raw,KMs,VT,False
4690,2019,2,LP,23,Raw,KMs,HB,False
4691,2019,2,LP,20,Raw,KMs,HB,False
4692,2019,2,LP,27,Raw,KMs,HB,False
4693,2019,2,HB,22,Raw,KMs,HB,True
4694,2019,3,LP,19,Raw,KMs,HB,False
4695,2019,3,LP,22,Raw,KMs,HB,False
4696,2019,3,LP,21,Raw,KMs,HB,False
4697,2019,3,LP,17,Raw,KMs,HB,False
4698,2019,3,LP,26,Raw,KMs,HB,False
4699,2019,3,LP,22,Raw,KMs,HB,False
4700,2019,3,LP,22,Raw,KMs,HB,False
4701,2019,3,LP,39,Raw,KMs,HB,False
4702,2019,3,LP,91,Raw,KMs,VT,False
4703,2019,3,LP,33,Raw,KMs,VT,False
4704,2019,3,VT,26,Raw,KMs,HB,False
4705,2019,3,LP,26,Raw,KMs,HB,False
4706,2019,3,LP,35,Raw,KMs,HB,False
4707,2019,3,LP,23,Raw,KMs,HB,False
4708,2019,3,LP,21,Raw,KMs,HB,False
4709,2019,3,LP,21,Raw,KMs,HB,False
4710,2019,3,LP,20,Raw,KMs,HB,False
4711,2019,3,LP,20,Raw,KMs,HB,False
4712,2019,3,LP,19,Raw,KMs,HB,False
4713,2019,3,LP,35,Raw,KMs,HB,False
4714,2019,3,LP,28,Raw,KMs,HB,False
4715,2019,3,LP,18,Raw,KMs,HB,False
4716,2019,3,LP,70,Raw,KMs,HB,False
4717,2019,3,LP,29,Raw,KMs,HB,False
4718,2019,3,LP,26,Raw,KMs,HB,False
4719,2019,3,LP,23,Raw,KMs,HB,False
4720,2019,3,LP,30,Raw,KMs,HB,False
4721,2019,3,LP,30,Raw,KMs,HB,False
4722,2019,3,LP,30,Raw,KMs,HB,False
4723,2019,3,LP,37,Raw,KMs,HB,False
4724,2019,3,LP,26,Raw,KMs,HB,False
4725,2019,3,VT,53,Raw,KMs,HB,False
4726,2019,3,LP,35,Raw,KMs,VT,False
4727,2019,3,LP,30,Raw,KMs,HB,False
4728,2019,3,LP,37,Raw,KMs,HB,False
4729,2019,3,LP,33,Raw,KMs,HB,False
4730,2019,3,LP,19,Raw,KMs,HB,False
4731,2019,3,LP,39,Raw,KMs,HB,False
4732,2019,3,LP,22,Raw,KMs,HB,False
4733,2019,3,LP,18,Raw,KMs,HB,False
4734,2019,3,LP,33,Raw,KMs,HB,False
4735,2019,3,LP,30,Raw,KMs,HB,False
4736,2019,3,LP,28,Raw,KMs,HB,False
4737,2019,3,LP,25,Raw,KMs,HB,False
4738,2019,3,LP,21,Raw,KMs,HB,False
4739,2019,3,LP,25,Raw,KMs,HB,False
4740,2019,3,LP,24,Raw,KMs,HB,False
4741,2019,3,LP,25,Raw,KMs,HB,False
4742,2019,3,VT,31,Raw,KMs,HB,False
4743,2019,3,LP,23,Raw,KMs,HB,False
4744,2019,3,LP,28,Raw,KMs,HB,False
4745,2019,3,LP,46,Raw,KMs,HB,False
4746,2019,3,LP,32,Raw,KMs,HB,False
4747,2019,3,LP,28,Raw,KMs,HB,False
4748,2012,1,VT,23,Raw,LR,ICEQUAKE,False
4749,2012,1,LP,47,Raw,LR,ICEQUAKE,False
4750,2012,1,LP,56,Raw,LR,ICEQUAKE,False
4751,2012,1,VT,49,Raw,LR,ICEQUAKE,False
4752,2012,1,VT,31,Raw,LR,ICEQUAKE,False
4753,2012,1,LP,29,Raw,LR,ICEQUAKE,False
4754,2012,1,LP,33,Raw,LR,ICEQUAKE,False
4755,2012,1,LP,42,Raw,LR,ICEQUAKE,False
4756,2012,1,LP,24,Raw,LR,ICEQUAKE,False
4757,2012,1,LP,30,Raw,LR,ICEQUAKE,False
4758,2012,1,LP,36,Raw,LR,ICEQUAKE,False
4759,2012,1,LP,31,Raw,LR,ICEQUAKE,False
4760,2012,1,LP,32,Raw,LR,ICEQUAKE,False
4761,2012,1,VT,13,Raw,LR,ICEQUAKE,False
4762,2012,1,LP,35,Raw,LR,ICEQUAKE,False
4763,2012,1,LP,37,Raw,LR,ICEQUAKE,False
4764,2012,1,LP,29,Raw,LR,ICEQUAKE,False
4765,2012,1,LP,48,Raw,LR,ICEQUAKE,False
4766,2012,1,VT,27,Raw,LR,ICEQUAKE,False
4767,2012,1,LP,35,Raw,LR,ICEQUAKE,False
4768,2012,1,LP,40,Raw,LR,ICEQUAKE,False
4769,2012,1,VT,24,Raw,LR,ICEQUAKE,False
4770,2012,1,LP,48,Raw,LR,ICEQUAKE,False
4771,2012,1,LP,56,Raw,LR,ICEQUAKE,False
4772,2012,1,VT,19,Raw,LR,ICEQUAKE,False
4773,2012,1,REGIONAL,102,Raw,LR,ICEQUAKE,False
4774,2012,1,LP,34,Raw,LR,ICEQUAKE,False
4775,2012,1,LP,25,Raw,LR,ICEQUAKE,False
4776,2012,1,LP,53,Raw,LR,ICEQUAKE,False
4777,2012,1,VT,30,Raw,LR,ICEQUAKE,False
4778,2012,1,LP,33,Raw,LR,ICEQUAKE,False
4779,2012,1,VT,26,Raw,LR,ICEQUAKE,False
4780,2012,1,VT,28,Raw,LR,ICEQUAKE,False
4781,2012,1,LP,31,Raw,LR,ICEQUAKE,False
4782,2012,1,VT,25,Raw,LR,ICEQUAKE,False
4783,2012,1,VT,42,Raw,LR,ICEQUAKE,False
4784,2012,1,VT,30,Raw,LR,ICEQUAKE,False
4785,2012,1,VT,22,Raw,LR,ICEQUAKE,False
4786,2012,1,LP,33,Raw,LR,ICEQUAKE,False
4787,2012,1,LP,48,Raw,LR,ICEQUAKE,False
4788,2012,1,LP,43,Raw,LR,ICEQUAKE,False
4789,2012,1,LP,29,Raw,LR,ICEQUAKE,False
4790,2012,1,LP,47,Raw,LR,ICEQUAKE,False
4791,2012,1,LP,39,Raw,LR,ICEQUAKE,False
4792,2012,1,LP,51,Raw,LR,ICEQUAKE,False
4793,2012,1,LP,38,Raw,LR,ICEQUAKE,False
4794,2012,1,LP,49,Raw,LR,ICEQUAKE,False
4795,2012,1,LP,46,Raw,LR,ICEQUAKE,False
4796,2012,1,LP,37,Raw,LR,ICEQUAKE,False
4797,2012,1,LP,42,Raw,LR,ICEQUAKE,False
4798,2012,1,LP,36,Raw,LR,ICEQUAKE,False
4799,2012,1,LP,33,Raw,LR,ICEQUAKE,False
4800,2012,1,VT,24,Raw,LR,ICEQUAKE,False
4801,2012,1,LP,29,Raw,LR,ICEQUAKE,False
4802,2012,1,LP,34,Raw,LR,ICEQUAKE,False
4803,2012,1,LP,43,Raw,LR,ICEQUAKE,False
4804,2012,1,LP,39,Raw,LR,ICEQUAKE,False
